pair,timestamp,bid,ask,last_trade,rolling_24_hour_volume,status,client_timestamp
"SOLUGX",1684056785622,"0","0","88061.00000000","0.00000000","ACTIVE",1684056785622
"SOLUGX",1684057154378,"0","0","88061.00000000","0.00000000","ACTIVE",1684057154378
"SOLUGX",1684057327736,"0","0","88061.00000000","0.00000000","ACTIVE",1684057327736
"SOLUGX",1684057569417,"0","0","88061.00000000","0.00000000","ACTIVE",1684057569417
"SOLUGX",1684058550591,"0","0","88061.00000000","0.00000000","ACTIVE",1684058550591
"SOLUGX",1684059885783,"0","0","88061.00000000","0.00000000","ACTIVE",1684059885783
"SOLUGX",1684060909903,"0","0","88061.00000000","0.00000000","ACTIVE",1684060909903
"SOLUGX",1684062134885,"0","0","88061.00000000","0.00000000","ACTIVE",1684062134885
"SOLUGX",1684063319299,"0","0","88061.00000000","0.00000000","ACTIVE",1684063319299
"SOLUGX",1684064540416,"0","0","88061.00000000","0.00000000","ACTIVE",1684064540416
"SOLUGX",1684065762964,"0","0","88061.00000000","0.00000000","ACTIVE",1684065762964
"SOLUGX",1684067348405,"0","0","88061.00000000","0.00000000","ACTIVE",1684067348405
"SOLUGX",1684068375403,"0","0","88061.00000000","0.00000000","ACTIVE",1684068375403
"SOLUGX",1684069351825,"0","0","88061.00000000","0.00000000","ACTIVE",1684069351825
"SOLUGX",1684070588122,"0","0","88061.00000000","0.00000000","ACTIVE",1684070588122
"SOLUGX",1684071720072,"0","0","88061.00000000","0.00000000","ACTIVE",1684071720072
"SOLUGX",1684072968656,"0","0","88061.00000000","0.00000000","ACTIVE",1684072968656
"SOLUGX",1684074190528,"0","0","88061.00000000","0.00000000","ACTIVE",1684074190528
"SOLUGX",1684075317998,"0","0","88061.00000000","0.00000000","ACTIVE",1684075317998
"SOLUGX",1684076539023,"0","0","88061.00000000","0.00000000","ACTIVE",1684076539023
"SOLUGX",1684077765618,"0","0","88061.00000000","0.00000000","ACTIVE",1684077765618
"SOLUGX",1684078929953,"0","0","88061.00000000","0.00000000","ACTIVE",1684078929953
"SOLUGX",1684080174122,"0","0","88061.00000000","0.00000000","ACTIVE",1684080174122
"SOLUGX",1684081562808,"0","0","88061.00000000","0.00000000","ACTIVE",1684081562808
"SOLUGX",1684082538845,"0","0","88061.00000000","0.00000000","ACTIVE",1684082538845
"SOLUGX",1684083734680,"0","0","88061.00000000","0.00000000","ACTIVE",1684083734680
"SOLUGX",1684084977536,"0","0","88061.00000000","0.00000000","ACTIVE",1684084977536
"SOLUGX",1684086122018,"0","0","88061.00000000","0.00000000","ACTIVE",1684086122018
"SOLUGX",1684087390570,"0","0","88061.00000000","0.00000000","ACTIVE",1684087390570
"SOLUGX",1684088677174,"0","0","88061.00000000","0.00000000","ACTIVE",1684088677174
"SOLUGX",1684089728313,"0","0","88061.00000000","0.00000000","ACTIVE",1684089728313
"SOLUGX",1684090954303,"0","0","88061.00000000","0.00000000","ACTIVE",1684090954303
"SOLUGX",1684092132341,"0","0","88061.00000000","0.00000000","ACTIVE",1684092132341
"SOLUGX",1684093324248,"0","0","88061.00000000","0.00000000","ACTIVE",1684093324248
"SOLUGX",1684094553585,"0","0","88061.00000000","0.00000000","ACTIVE",1684094553585
"SOLUGX",1684095778209,"0","0","88061.00000000","0.00000000","ACTIVE",1684095778209
"SOLUGX",1684096911264,"0","0","88061.00000000","0.00000000","ACTIVE",1684096911264
"SOLUGX",1684098149115,"0","0","88061.00000000","0.00000000","ACTIVE",1684098149115
"SOLUGX",1684099344320,"0","0","88061.00000000","0.00000000","ACTIVE",1684099344320
"SOLUGX",1684100519831,"0","0","88061.00000000","0.00000000","ACTIVE",1684100519831
"SOLUGX",1684101733479,"0","0","88061.00000000","0.00000000","ACTIVE",1684101733479
"SOLUGX",1684103018234,"0","0","88061.00000000","0.00000000","ACTIVE",1684103018234
"SOLUGX",1684104128666,"0","0","88061.00000000","0.00000000","ACTIVE",1684104128666
"SOLUGX",1684105364799,"0","0","88061.00000000","0.00000000","ACTIVE",1684105364799
"SOLUGX",1684106610120,"0","0","88061.00000000","0.00000000","ACTIVE",1684106610120
"SOLUGX",1684107734393,"0","0","88061.00000000","0.00000000","ACTIVE",1684107734393
"SOLUGX",1684109162999,"0","0","88061.00000000","0.00000000","ACTIVE",1684109162999
"SOLUGX",1684110763039,"0","0","88061.00000000","0.00000000","ACTIVE",1684110763039
"SOLUGX",1684112457074,"0","0","88061.00000000","0.00000000","ACTIVE",1684112457074
"SOLUGX",1684114606848,"0","0","88061.00000000","0.00000000","ACTIVE",1684114606848
"SOLUGX",1684116176068,"0","0","88061.00000000","0.00000000","ACTIVE",1684116176068
"SOLUGX",1684117878584,"0","0","88061.00000000","0.00000000","ACTIVE",1684117878584
"SOLUGX",1684118728646,"0","0","88061.00000000","0.00000000","ACTIVE",1684118728646
"SOLUGX",1684119755598,"0","0","88061.00000000","0.00000000","ACTIVE",1684119755598
"SOLUGX",1684121019866,"0","0","88061.00000000","0.00000000","ACTIVE",1684121019866
"SOLUGX",1684122134509,"0","0","88061.00000000","0.00000000","ACTIVE",1684122134509
